Date (UTC)	Temp	RH	Pressure	NO2	O3	COV	PMP	Latitude	Longitude	Altitude	GPS Date
2017-09-21 11:10:27	21.247	46.829	1015.957	39.587	3.81	63.151	5.499	No signal	No signal	No signal	11:09:46
2017-09-21 11:11:26	21.265	46.789	1015.944	38.971	3.402	63.151	5.22	No signal	No signal	No signal	11:10:44
2017-09-21 11:12:31	21.274	46.739	1015.922	38.355	2.992	63.732	4.607	No signal	No signal	No signal	11:11:49
2017-09-21 11:13:26	21.319	46.687	1015.937	37.737	2.858	64.314	4.266	No signal	No signal	No signal	11:12:44
2017-09-21 11:15:31	21.364	46.592	1015.928	36.652	2.761	64.064	4.533	No signal	No signal	No signal	11:14:49
2017-09-21 11:16:28	21.391	46.536	1015.93	36.151	2.792	64.448	4.756	No signal	No signal	No signal	11:15:47
2017-09-21 11:17:27	21.4	46.346	1015.915	35.613	2.82	64.168	5.075	No signal	No signal	No signal	11:16:46
2017-09-21 11:19:27	21.435	46.048	1015.89	34.505	3.187	63.777	4.609	No signal	No signal	No signal	11:18:46
2017-09-21 11:20:26	21.444	45.919	1015.881	33.67	3.315	64.448	4.117	No signal	No signal	No signal	11:19:44
2017-09-21 11:22:31	21.48	45.97	1015.868	33.238	3.342	64.895	2.579	No signal	No signal	No signal	11:21:50
2017-09-21 11:23:26	21.489	45.972	1015.851	32.904	3.252	64.895	3.274	No signal	No signal	No signal	11:22:44
2017-09-21 11:25:32	21.516	45.96	1015.835	32.422	3.008	65.423	2.272	No signal	No signal	No signal	11:24:50
2017-09-21 11:26:26	21.516	45.934	1015.843	32.589	2.9	65.423	2.203	No signal	No signal	No signal	11:25:44
2017-09-21 11:27:28	21.552	45.915	1015.854	31.521	3.008	64.314	2.424	No signal	No signal	No signal	11:26:47
2017-09-21 11:29:30	21.569	45.806	1015.849	29.716	3.008	64.631	2.832	No signal	No signal	No signal	11:28:49
2017-09-21 11:30:26	21.587	45.923	1015.819	29.733	2.949	65.423	2.575	No signal	No signal	No signal	11:29:44
2017-09-21 11:32:32	21.623	45.851	1015.791	29.674	3.107	66.057	2.54	No signal	No signal	No signal	11:31:50
2017-09-21 11:36:31	21.677	45.488	1015.733	31.293	2.65	65.622	2.635	No signal	No signal	No signal	11:35:49
2017-09-21 11:37:28	21.677	45.479	1015.715	31.234	2.667	65.31	2.635	No signal	No signal	No signal	11:36:46
2017-09-21 11:40:31	21.605	43.781	1015.87	30.766	3.262	62.352	1.58	No signal	No signal	No signal	11:39:49
2017-09-21 11:41:25	21.552	43.657	1015.943	31.303	3.631	59.082	4.27	No signal	No signal	No signal	11:40:44
2017-09-21 11:42:25	21.408	43.096	1016.016	31.576	4.146	54.722	5.83	No signal	No signal	No signal	11:41:44
2017-09-21 11:43:26	21.319	43.592	1016.062	31.843	4.937	52.3	10.173	No signal	No signal	No signal	11:42:44
2017-09-21 11:44:26	21.283	43.689	1016.255	32.105	5.7	48.425	12.148	No signal	No signal	No signal	11:43:44
2017-09-21 11:46:29	21.23	46.111	1016.131	31.835	5.845	46.003	15.619	No signal	No signal	No signal	11:45:48
2017-09-21 11:47:27	21.256	47.912	1016.357	31.532	6.001	44.135	15.619	No signal	No signal	No signal	11:46:46
2017-09-21 11:48:31	21.328	49.113	1016.301	30.782	7.219	42.515	24.3	No signal	No signal	No signal	11:47:50
2017-09-21 11:49:26	21.435	48.071	1016.096	30.782	7.219	43.387	24.3	No signal	No signal	No signal	11:48:45
2017-09-21 11:50:27	21.498	47.997	1016.386	32.829	8.135	45.276	21.807	No signal	No signal	No signal	11:49:46
2017-09-21 11:51:26	21.587	48.381	1016.738	33.131	8.525	44.021	21.807	No signal	No signal	No signal	11:50:45
2017-09-21 11:52:27	21.686	48.681	1016.181	33.131	8.525	41.643	23.968	No signal	No signal	No signal	11:51:46
2017-09-21 11:53:28	21.793	48.52	1015.863	34.186	9.314	44.021	24.998	No signal	No signal	No signal	11:52:47
2017-09-21 11:54:26	21.891	48.13	1016.625	34.026	9.831	44.021	24.998	No signal	No signal	No signal	11:53:45
2017-09-21 11:55:27	21.972	47.963	1016.512	36.904	17.097	46.73	29.873	No signal	No signal	No signal	11:54:46
2017-09-21 11:56:27	22.053	47.806	1016.039	37.352	20.761	48.91	30.095	No signal	No signal	No signal	11:55:46
2017-09-21 11:57:27	22.106	47.494	1016.051	37.365	21.705	51.155	31.061	No signal	No signal	No signal	11:56:46
2017-09-21 11:58:27	22.196	47.286	1015.595	37.377	22.739	52.979	30.777	No signal	No signal	No signal	11:57:46
2017-09-21 11:59:27	22.24	47.077	1014.791	39.593	29.252	58.355	27.274	No signal	No signal	No signal	11:58:46
2017-09-21 12:00:27	22.312	47.013	1015.347	29.824	11.988	47.456	49.027	No signal	No signal	No signal	11:59:46
2017-09-21 12:01:25	22.375	47.026	1015.238	31.688	15.409	59.082	37.354	No signal	No signal	No signal	12:00:44
2017-09-21 12:02:27	22.437	46.96	1015.253	31.688	15.409	72.161	35.308	No signal	No signal	No signal	12:01:46
2017-09-21 12:03:27	22.5	46.869	1015.021	31.638	16.82	72.161	14.009	No signal	No signal	No signal	12:02:46
2017-09-21 12:04:26	22.571	46.866	1014.414	31.638	16.82	72.161	14.009	No signal	No signal	No signal	12:03:45
2017-09-21 12:05:27	22.634	46.835	1014.192	45.073	35.31	67.131	24.052	No signal	No signal	No signal	12:04:46
2017-09-21 12:06:27	22.714	46.799	1013.901	45.073	35.31	67.131	24.052	No signal	No signal	No signal	12:05:46
2017-09-21 12:07:27	22.786	46.91	1013.958	45.757	36.268	69.255	24.052	No signal	No signal	No signal	12:06:46
2017-09-21 12:08:26	22.867	46.717	1014.779	46.405	40.878	69.545	22.986	No signal	No signal	No signal	12:07:45
2017-09-21 12:09:26	22.947	46.664	1015.111	46.405	40.878	69.67	20.45	No signal	No signal	No signal	12:08:45
2017-09-21 12:10:27	23.019	46.67	1014.979	46.405	40.878	69.813	16.734	No signal	No signal	No signal	12:09:46
2017-09-21 12:11:26	23.09	46.685	1015.27	45.81	46.794	71.289	15.385	No signal	No signal	No signal	12:10:45
2017-09-21 12:12:27	23.099	39.746	1015.089	46.237	47.676	69.67	14.979	No signal	No signal	No signal	12:11:46
2017-09-21 12:13:26	23.135	42.169	1014.524	46.695	48.727	69.813	15.389	No signal	No signal	No signal	12:12:45
2017-09-21 12:14:29	23.117	41.127	1014.49	47.186	49.86	69.255	15.95	No signal	No signal	No signal	12:13:48
2017-09-21 12:15:27	23.108	42.407	1014.451	46.459	47.918	65.476	18.691	No signal	No signal	No signal	12:14:46
2017-09-21 12:16:27	23.09	42.491	1014.456	46.459	47.918	65.31	19.025	No signal	No signal	No signal	12:15:46
2017-09-21 12:17:26	23.099	43.042	1014.45	47.535	48.768	65.118	18.75	No signal	No signal	No signal	12:16:45
2017-09-21 12:18:26	23.135	43.407	1014.456	64.734	44.907	59.082	13.803	No signal	No signal	No signal	12:17:45
2017-09-21 12:19:27	23.171	43.571	1014.449	52.683	38.787	50.363	NA	No signal	No signal	No signal	12:18:46
2017-09-21 12:20:25	23.215	42.892	1014.452	58.705	44.301	50.363	3.751	No signal	No signal	No signal	12:19:44
2017-09-21 12:21:26	23.215	43.048	1014.389	58.705	44.301	50.363	3.751	No signal	No signal	No signal	12:20:45
2017-09-21 12:22:29	23.233	43.209	1014.427	54.267	45.031	52.107	2.845	No signal	No signal	No signal	12:21:49
2017-09-21 12:23:25	23.269	43.295	1014.42	50.029	56.395	51.816	5.736	No signal	No signal	No signal	12:22:44
2017-09-21 12:24:27	23.314	43.095	1014.4	49.998	59.583	51.608	4.78	No signal	No signal	No signal	12:23:46
2017-09-21 12:25:25	23.341	43.048	1014.411	50.607	57.718	51.816	5.736	No signal	No signal	No signal	12:24:44
2017-09-21 12:26:27	23.358	43.113	1014.405	52.716	45.441	51.816	5.736	No signal	No signal	No signal	12:25:47
2017-09-21 12:27:25	23.385	42.185	1014.372	49.895	53.414	51.608	5.393	No signal	No signal	No signal	12:26:44
2017-09-21 12:28:25	23.394	41.089	1014.406	49.733	54.017	51.608	5.393	No signal	No signal	No signal	12:27:44
2017-09-21 12:29:25	23.376	41.425	1014.418	42.005	56.079	50.363	7.457	No signal	No signal	No signal	12:28:44
2017-09-21 12:30:26	23.332	39.933	1014.476	43.647	57.203	50.363	6.178	No signal	No signal	No signal	12:29:46
2017-09-21 12:31:26	23.421	40.998	1014.453	43.286	57.94	50.363	6.178	No signal	No signal	No signal	12:30:45
2017-09-21 12:32:26	23.412	41.223	1014.449	42.892	58.726	51.089	6.178	No signal	No signal	No signal	12:31:45
2017-09-21 12:33:28	23.502	41.198	1014.568	41.35	56.804	49.2	9.395	No signal	No signal	No signal	12:32:47
2017-09-21 12:34:25	23.537	41.807	1014.5	41.909	67.244	51.235	6.045	No signal	No signal	No signal	12:33:44
2017-09-21 12:35:25	23.618	41.579	1014.596	39.779	59.271	50.363	6.562	No signal	No signal	No signal	12:34:44
2017-09-21 12:36:25	23.672	40.431	1014.513	38.717	55.832	48.351	15.985	No signal	No signal	No signal	12:35:44
2017-09-21 12:37:26	23.707	41.179	1014.535	38.067	53.739	47.009	15.959	No signal	No signal	No signal	12:36:46
2017-09-21 12:38:25	23.725	41.357	1014.512	37.883	52.414	46.73	15.847	No signal	No signal	No signal	12:37:44
2017-09-21 12:39:25	23.716	41.521	1014.423	37.866	50.864	47.192	17.288	No signal	No signal	No signal	12:38:44
2017-09-21 12:40:26	23.698	40.27	1014.363	37.348	49.17	46.399	17.173	No signal	No signal	No signal	12:39:45
2017-09-21 12:41:25	23.68	41.113	1014.243	37.303	47.297	46.003	18.89	No signal	No signal	No signal	12:40:44
2017-09-21 12:42:25	23.645	39.571	1014.117	36.095	45.974	44.135	17.735	No signal	No signal	No signal	12:41:44
2017-09-21 12:43:25	23.734	41.062	1014.202	35.952	46.999	43.512	17.308	No signal	No signal	No signal	12:42:45
2017-09-21 12:44:25	23.788	39.966	1013.996	35.811	48.039	43.512	16.917	No signal	No signal	No signal	12:43:44
2017-09-21 12:45:25	23.779	38.247	1013.964	36.905	48.669	43.387	26.197	No signal	No signal	No signal	12:44:44
2017-09-21 12:46:25	23.752	39.235	1013.832	37.092	46.706	42.806	26.738	No signal	No signal	No signal	12:45:44
2017-09-21 12:47:25	23.734	39.563	1013.915	37.278	44.747	41.643	24.659	No signal	No signal	No signal	12:46:45
2017-09-21 12:48:25	23.877	41.484	1013.982	37.673	46.366	42.314	27.001	No signal	No signal	No signal	12:47:44
2017-09-21 12:49:25	24.02	41.296	1014.102	34.161	43.841	41.062	31.354	No signal	No signal	No signal	12:48:44
2017-09-21 12:50:25	24.137	40.666	1014.167	31.652	44.712	41.643	45.874	No signal	No signal	No signal	12:49:45
2017-09-21 12:51:25	24.235	40.407	1014.355	32.498	44.244	41.021	37.461	No signal	No signal	No signal	12:50:44
2017-09-21 12:52:26	24.316	38.087	1014.549	31.859	44.737	40.398	40.329	No signal	No signal	No signal	12:51:45
2017-09-21 12:53:25	24.262	37.561	1014.43	29.856	45.618	40.481	49.658	No signal	No signal	No signal	12:52:44
2017-09-21 12:54:26	24.226	38.339	1014.425	28.776	46.37	39.318	48.935	No signal	No signal	No signal	12:53:46
2017-09-21 12:55:25	24.199	39.746	1014.257	27.693	46.638	38.737	50.341	No signal	No signal	No signal	12:54:44
2017-09-21 12:56:25	24.217	40.996	1014.293	27.154	46.346	39.775	50.837	No signal	No signal	No signal	12:55:44
2017-09-21 12:57:25	24.217	41.668	1014.408	26.804	46.37	41.062	47.84	No signal	No signal	No signal	12:56:45
2017-09-21 12:58:27	24.253	42.617	1014.398	27	46.311	42.806	47.451	No signal	No signal	No signal	12:57:47
2017-09-21 12:59:25	24.28	42.36	1014.262	27.197	46.258	44.55	46.805	No signal	No signal	No signal	12:58:44
2017-09-21 13:00:26	24.298	42.207	1014.221	26.475	45.562	45.38	42.747	No signal	No signal	No signal	12:59:46
2017-09-21 13:01:26	24.325	42.344	1014.105	26.957	46.567	48.619	38.814	No signal	No signal	No signal	13:00:46
2017-09-21 13:02:25	24.36	42.447	1013.838	26.836	46.717	50.363	37.634	No signal	No signal	No signal	13:01:44
2017-09-21 13:03:25	24.405	42.334	1013.862	25.603	47.31	50.986	38.305	No signal	No signal	No signal	13:02:44
2017-09-21 13:04:24	24.432	42.191	1013.615	25.635	47.521	52.688	27.843	No signal	No signal	No signal	13:03:44
2017-09-21 13:05:26	24.477	42.087	1013.763	24.357	47.731	52.231	12.618	No signal	No signal	No signal	13:04:45
2017-09-21 13:06:25	24.512	42.208	1013.76	24.529	46.997	53.046	11.352	No signal	No signal	No signal	13:05:45
2017-09-21 13:07:25	24.548	43.645	1013.937	24.712	47.142	55.449	8.658	No signal	No signal	No signal	13:06:45
2017-09-21 13:08:28	24.575	45.926	1013.851	28.034	45.393	59.663	2.444	No signal	No signal	No signal	13:07:48
2017-09-21 13:09:26	24.62	47.732	1013.699	30.958	44.097	63.151	2.444	No signal	No signal	No signal	13:08:46
2017-09-21 13:10:24	24.682	48.512	1013.647	31.175	43.84	65.31	1.011	No signal	No signal	No signal	13:09:44
2017-09-21 13:11:25	24.754	47.07	1013.416	31.408	43.568	65.789	0.866	No signal	No signal	No signal	13:10:44
2017-09-21 13:12:25	24.825	45.873	1013.687	31.303	43.497	65.622	0.938	No signal	No signal	No signal	13:11:44
2017-09-21 13:13:26	24.897	43.874	1013.413	36.601	43.341	68.383	1.486	No signal	No signal	No signal	13:12:46
2017-09-21 13:14:27	24.986	44.032	1013.301	36.325	42.241	68.383	1.324	No signal	No signal	No signal	13:13:47
2017-09-21 13:15:25	25.049	44.079	1013.311	36.866	42.294	68.424	1.083	No signal	No signal	No signal	13:14:44
2017-09-21 13:16:24	25.13	43.547	1013.181	40.168	40.973	68.964	1.015	No signal	No signal	No signal	13:15:44
2017-09-21 13:17:24	25.183	43.436	1013.254	42.096	40.973	69.545	1.353	No signal	No signal	No signal	13:16:44
2017-09-21 13:18:24	25.246	41.835	1013.125	43.706	41.355	70.126	1.462	No signal	No signal	No signal	13:17:44
2017-09-21 13:19:25	25.228	34.952	1013.217	45.116	40.882	67.179	1.56	No signal	No signal	No signal	13:18:44
2017-09-21 13:20:25	25.067	34.884	1013.294	48.338	39.357	65.31	2.567	No signal	No signal	No signal	13:19:44
2017-09-21 13:21:24	24.843	35.161	1013.258	47.89	39.634	63.442	2.567	No signal	No signal	No signal	13:20:44
2017-09-21 13:22:24	24.718	34.743	1013.275	48.845	38.816	61.094	2.75	No signal	No signal	No signal	13:21:44
2017-09-21 13:23:25	24.772	36.794	1013.207	48.352	37.894	57.741	9.292	No signal	No signal	No signal	13:22:45
2017-09-21 13:25:26	24.566	36.961	1013.399	49.345	35.959	51.089	16.722	No signal	No signal	No signal	13:24:46
2017-09-21 13:26:26	24.772	37.71	1013.293	47.292	32.533	46.003	20.566	No signal	No signal	No signal	13:25:46
2017-09-21 13:27:24	24.915	37.852	1012.388	46.464	30.973	42.37	20.336	No signal	No signal	No signal	13:26:44
2017-09-21 13:28:24	24.986	38.425	1012.077	44.565	31.115	41.643	26.853	No signal	No signal	No signal	13:27:44
2017-09-21 13:29:25	24.915	38.524	1011.975	44.714	29.663	40.973	28.637	No signal	No signal	No signal	13:28:45
2017-09-21 13:30:26	24.799	38.883	1011.968	44.701	28.211	38.737	30.839	No signal	No signal	No signal	13:29:45
2017-09-21 13:31:27	24.96	40.059	1012.108	42.575	32.433	37.907	37.007	No signal	No signal	No signal	13:30:47
2017-09-21 13:32:24	25.165	39.831	1012.066	41.966	33.786	37.284	38.364	No signal	No signal	No signal	13:31:44
2017-09-21 13:33:25	25.264	39.921	1012.027	41.857	33.481	35.607	40.979	No signal	No signal	No signal	13:32:45
2017-09-21 13:34:29	25.326	40.187	1012.025	40.45	37.234	40.398	40.945	No signal	No signal	No signal	13:33:49
2017-09-21 13:35:24	25.362	40.429	1011.994	39.695	39.207	43.512	41.489	No signal	No signal	No signal	13:34:44
2017-09-21 13:36:26	25.407	40.369	1011.982	39.34	38.871	43.656	44.453	No signal	No signal	No signal	13:35:46
2017-09-21 13:37:26	25.496	41.111	1012.026	38.957	39.715	47.456	47.205	No signal	No signal	No signal	13:36:46
2017-09-21 13:38:25	25.639	41.07	1012.028	38.546	40.614	49.57	43.506	No signal	No signal	No signal	13:37:45
2017-09-21 13:39:27	25.756	41.042	1012.057	33.649	50.471	57.338	30.15	No signal	No signal	No signal	13:38:48
2017-09-21 13:40:24	25.997	41.31	1012.093	30.931	51.218	59.705	30.15	No signal	No signal	No signal	13:39:44
2017-09-21 13:41:28	26.122	40.856	1011.954	28.027	53.688	65.31	33.127	No signal	No signal	No signal	13:40:48
2017-09-21 13:42:24	26.042	40.595	1012.182	28.418	55.654	71.289	31.743	No signal	No signal	No signal	13:41:44
2017-09-21 13:43:24	25.961	40.552	1013.188	28.735	59.431	75.358	26.12	No signal	No signal	No signal	13:42:44
2017-09-21 13:44:24	25.845	40.424	1013.356	28.652	60.795	77.143	22.045	No signal	No signal	No signal	13:43:44
2017-09-21 13:45:24	25.711	40.196	1013.36	26.863	65.758	80.59	19.499	No signal	No signal	No signal	13:44:44
2017-09-21 13:46:25	25.586	40.048	1013.257	24.584	69.811	82.915	18.712	No signal	No signal	No signal	13:45:45
2017-09-21 13:47:24	25.434	39.886	1013.114	22.292	73.839	84.659	17.726	No signal	No signal	No signal	13:46:44
2017-09-21 13:48:24	25.308	39.232	1013.176	20.575	77.679	84.659	21.636	No signal	No signal	No signal	13:47:44
2017-09-21 13:49:24	25.201	39.725	1013.224	19.504	79.419	86.486	19.686	No signal	No signal	No signal	13:48:44
2017-09-21 13:50:25	25.067	39.784	1013.462	17.725	83.125	85.863	21.921	No signal	No signal	No signal	13:49:45
2017-09-21 13:51:24	24.924	40.008	1013.543	17.466	87.198	85.24	21.437	No signal	No signal	No signal	13:50:44
2017-09-21 13:52:25	24.799	40.392	1014.364	17.854	88.905	85.863	22.969	No signal	No signal	No signal	13:51:45
2017-09-21 13:53:26	24.7	40.938	1012.836	18.276	90.758	86.581	24.088	No signal	No signal	No signal	13:52:46
2017-09-21 13:54:25	24.602	41.494	1012.833	18.953	92.599	86.693	25.366	No signal	No signal	No signal	13:53:45
2017-09-21 13:55:26	24.512	42.016	1014.026	18.575	98.355	85.24	20.496	No signal	No signal	No signal	13:54:46
2017-09-21 13:56:25	24.423	42.442	1013.313	19.856	105.138	83.994	16.097	No signal	No signal	No signal	13:55:45
2017-09-21 13:57:25	24.342	42.487	1012.431	19.992	108.893	83.228	16.464	No signal	No signal	No signal	13:56:45
2017-09-21 13:58:25	24.262	42.671	1013.402	20.13	110.115	82.334	16.939	No signal	No signal	No signal	13:57:45
2017-09-21 13:59:25	24.19	42.839	1013.5	21.12	114.748	84.659	13.078	No signal	No signal	No signal	13:58:45
2017-09-21 14:00:25	24.119	43.042	1013.648	20.945	116.297	84.617	13.323	No signal	No signal	No signal	13:59:45
2017-09-21 14:01:25	24.056	43.082	1014.192	20.681	119.98	85.821	9.423	No signal	No signal	No signal	14:00:45
2017-09-21 14:02:25	23.931	44.486	1013.663	20.459	122.767	85.821	8.425	No signal	No signal	No signal	14:01:45
2017-09-21 14:03:25	23.904	43.922	1014.057	20.422	123.794	86.486	5.272	No signal	No signal	No signal	14:02:46
2017-09-21 14:04:25	23.842	44.075	1013.842	20.633	122.436	86.403	7.365	No signal	No signal	No signal	14:03:46
2017-09-21 14:05:25	23.824	44.316	1013.527	20.401	120.379	86.209	1.612	No signal	No signal	No signal	14:04:45
2017-09-21 14:06:24	23.797	44.877	1013.417	20.548	120.549	88.51	1.814	No signal	No signal	No signal	14:05:44
2017-09-21 14:07:24	23.779	45.327	1014.449	22.268	113.648	87.178	3.923	No signal	No signal	No signal	14:06:44
2017-09-21 14:08:25	23.779	45.745	1014.187	22.485	114	86.33	3.442	No signal	No signal	No signal	14:07:45
2017-09-21 14:09:26	23.788	45.921	1014.395	22.257	114.621	83.994	3.934	No signal	No signal	No signal	14:08:46
2017-09-21 14:10:26	23.797	46.045	1015.334	21.998	115.269	83.787	3.466	No signal	No signal	No signal	14:09:46
2017-09-21 14:11:25	23.806	45.899	1014.92	23.999	104.421	82.069	4.534	No signal	No signal	No signal	14:10:46
2017-09-21 14:12:25	23.806	44.53	1015.628	23.283	104.802	80.008	4.912	No signal	No signal	No signal	14:11:45
2017-09-21 14:13:25	23.788	44.396	1015.808	22.613	103.874	79.427	5.895	No signal	No signal	No signal	14:12:45
2017-09-21 14:14:25	23.788	44.404	1015.082	21.763	104.199	75.431	6.55	No signal	No signal	No signal	14:13:45
2017-09-21 14:15:26	23.77	44.174	1015.002	22.424	82.928	75.275	13.499	No signal	No signal	No signal	14:14:47
2017-09-21 14:16:25	23.752	43.9	1014.712	22.679	81.91	73.167	14.92	No signal	No signal	No signal	14:15:46
2017-09-21 14:17:25	23.734	43.87	1015.417	22.577	77.11	71.87	17.253	No signal	No signal	No signal	14:16:45
2017-09-21 14:18:26	23.716	43.701	1015.373	24.933	94.296	74.029	9.824	No signal	No signal	No signal	14:17:47
2017-09-21 14:19:24	23.698	43.601	1015.174	25.004	74.783	72.888	14.971	No signal	No signal	No signal	14:18:44
2017-09-21 14:20:25	23.636	43.144	1014.532	25.897	72.647	73.35	14.971	No signal	No signal	No signal	14:19:45
2017-09-21 14:21:25	23.564	42.902	1014.455	26.116	70.85	72.888	13.738	No signal	No signal	No signal	14:20:45
2017-09-21 14:22:24	23.466	42.891	1014.439	27.094	76.087	70.293	14.331	No signal	No signal	No signal	14:21:44
2017-09-21 14:23:27	23.35	42.501	1014.481	26.218	76.344	70.293	14.567	No signal	No signal	No signal	14:22:47
2017-09-21 14:24:26	23.269	42.528	1014.489	27.806	73.757	69.255	16.347	No signal	No signal	No signal	14:23:47
2017-09-21 14:25:24	23.18	42.562	1014.455	27.039	71.977	70.708	13.703	No signal	No signal	No signal	14:24:44
2017-09-21 14:26:27	23.054	42.274	1014.432	27.419	69.481	69.387	13.799	No signal	No signal	No signal	14:25:48
2017-09-21 14:28:20	22.804	42.615	1014.412	27.21	64.865	76.521	12.405	No signal	No signal	No signal	00:00:00
2017-09-21 14:29:08	22.759	42.187	1014.381	26.093	71.426	74.143	8.472	No signal	No signal	No signal	00:00:48
2017-09-21 14:30:06	22.661	41.958	1014.36	26.888	62.781	73.35	8.81	No signal	No signal	No signal	23:59:49
2017-09-21 14:31:06	22.536	41.819	1014.359	27.435	53.926	70.484	7.582	No signal	No signal	No signal	23:59:49
2017-09-21 14:32:08	22.437	41.781	1014.341	27.694	50.909	69.813	7.582	No signal	No signal	No signal	23:59:49
2017-09-21 14:33:09	22.348	41.78	1014.326	27.694	50.909	69.981	7.582	No signal	No signal	No signal	23:59:49
2017-09-21 14:34:07	22.231	41.556	1014.333	27.694	50.909	70.179	5.027	No signal	No signal	No signal	23:59:49
2017-09-21 14:35:08	22.106	41.556	1014.362	26.214	45.951	62.196	4.403	No signal	No signal	No signal	23:59:49
2017-09-21 14:36:06	21.972	41.869	1014.355	25.403	45.021	60.328	4.403	No signal	No signal	No signal	23:59:49
2017-09-21 14:37:07	21.802	42.052	1014.359	24.964	45.904	59.082	3.896	No signal	No signal	No signal	00:00:50
2017-09-21 14:38:07	21.668	42.251	1014.363	24.497	46.847	58.355	2.918	No signal	No signal	No signal	23:59:49
2017-09-21 14:39:07	21.534	42.494	1014.354	23.999	47.853	57.497	3.082	No signal	No signal	No signal	00:00:49
2017-09-21 14:40:07	21.4	42.675	1014.322	23.031	44.49	52.231	1.882	No signal	No signal	No signal	23:59:49
2017-09-21 14:41:06	21.274	42.641	1014.407	22.655	44.176	50.986	1.277	No signal	No signal	No signal	23:59:49
2017-09-21 14:42:07	21.14	42.727	1014.379	22.44	45.024	50.986	1.376	No signal	No signal	No signal	23:59:49
2017-09-21 14:43:07	20.997	43.142	1014.389	22.211	46.305	44.326	1.376	No signal	No signal	No signal	23:59:49
2017-09-21 14:44:08	20.854	43.479	1014.406	21.129	52.388	43.823	1.49	No signal	No signal	No signal	23:59:49
2017-09-21 14:45:07	20.711	43.728	1014.385	23.49	50.593	42.225	1.495	No signal	No signal	No signal	23:59:49
2017-09-21 14:46:08	20.603	43.985	1014.389	23.49	50.593	41.643	1.602	No signal	No signal	No signal	00:00:50
2017-09-21 14:47:06	20.487	44.232	1014.383	24.043	47.245	41.062	1.705	No signal	No signal	No signal	23:59:49
2017-09-21 14:48:07	20.389	44.203	1014.35	24.288	45.67	40.481	1.705	No signal	No signal	No signal	23:59:49
2017-09-21 14:49:06	20.272	44.187	1014.334	24.021	43.552	39.318	1.712	No signal	No signal	No signal	23:59:49
2017-09-21 14:50:09	20.165	44.479	1014.354	23.753	41.716	38.737	1.748	No signal	No signal	No signal	23:59:49
2017-09-21 14:51:06	20.049	44.822	1014.322	23.904	40.571	38.529	1.873	No signal	No signal	No signal	23:59:49
2017-09-21 14:52:10	19.941	45.026	1014.306	23.97	36.037	38.529	1.873	No signal	No signal	No signal	23:59:49
2017-09-21 14:54:07	19.727	45.409	1014.285	23.94	22.842	37.907	1.873	No signal	No signal	No signal	00:00:51
2017-09-21 14:55:08	19.628	45.572	1014.296	23.839	17.641	37.907	1.729	No signal	No signal	No signal	23:59:49
2017-09-21 14:56:05	19.521	45.751	1014.289	23.74	12.444	37.284	2.274	No signal	No signal	No signal	23:59:49
2017-09-21 14:57:06	19.414	46.043	1014.27	24.111	7.085	36.948	2.448	No signal	No signal	No signal	23:59:49